"GeneID","P.adj.Val_combined","log2FC","Ensemble_score"
4953,1.332276098557e-07,0.225884346633555,3
5019,6.81893800757357e-32,-0.506406309109937,3
5037,1.09016884376628e-11,-0.25404702129044,3
5069,7.85215427816296e-17,-0.371123537759762,3
5074,7.50747247169348e-08,0.30416011881901,3
5090,1.00486079681381e-06,-0.366867901932575,3
5091,8.32778496331997e-09,-0.318053244199521,3
5098,2.42337867158824e-27,-0.72324134466729,3
5099,5.7900632956568e-13,-0.616852632822339,3
5111,9.36921146987004e-10,-0.416740323455508,3
5116,5.2454222274219e-05,-0.284499332817587,3
5122,1.6953307936838e-39,-1.135136507731,3
5125,1.31401720176805e-37,1.22093616716817,3
5128,1.21477594977176e-09,0.381947920550164,3
5159,2.27368994587844e-08,-0.246039826813407,3
5168,9.373869315257e-44,0.559842101400304,3
5202,5.89109711380018e-11,0.31133567302536,3
5204,1.62733864974021e-05,-0.216428607962478,3
5209,5.35284925376056e-09,0.318245647911207,3
5214,0.00445461395730863,0.125558259930896,2
5216,3.38110158250833e-05,-0.152843910182925,3
5226,1.13547596592697e-15,0.277990514804454,3
5230,1.29398483491916e-07,-0.194096595864438,3
5236,0.000347996604990843,-0.178055942048734,3
5244,6.620461563463e-11,0.672957448748869,3
5250,2.70384989316049e-06,-0.183000774458944,3
5252,5.22000297409031e-10,0.283170298073602,3
5255,2.05707112164516e-15,0.588806975553449,3
5271,1.44144954738353e-07,0.238181298514587,3
5286,0.00135090275565694,0.151839516744658,3
5293,1.34706727993729e-07,0.243638883653244,3
5311,2.46170937890796e-13,-0.29688385048859,3
5315,5.21353639587243e-23,-0.296417461587943,3
5326,2.22389316409314e-09,0.295358423152924,3
5327,3.82473292738985e-10,-0.648511486671012,3
5328,3.58805956958744e-15,-0.33547537749966,3
5335,6.24890444566689e-09,0.248395881861667,3
5337,3.58159821996514e-16,-0.36348231492078,3
5339,4.84101600333386e-05,0.146224474145143,3
5351,0.00433423235911961,-0.137739946163147,2
5361,0.0058726611049362,-0.144775763643644,2
5362,3.17511675126597e-06,-0.298353413340295,3
5365,6.48534874702895e-05,-0.248418880081618,3
5366,2.69267870288587e-06,0.257957451367586,3
5376,1.52116214462661e-32,-0.581385750257805,3
5396,5.50464267293935e-60,-0.706507417795292,3
5441,2.37220432939727e-17,-0.42893209430824,3
5445,9.05333841466805e-09,-0.260063980382246,3
5447,3.16574733368883e-45,0.557868075776194,3
5452,5.13636778289957e-37,0.523945378103454,3
5465,2.46228173449442e-06,0.214225258788965,3
5469,1.35695453785168e-05,0.201129321181305,3
5476,8.70946838707827e-07,-0.162818186578581,3
5478,1.24779899416859e-06,-0.186997783909958,3
5500,0.000118006410843471,-0.15082278940022,3
5510,4.4205793337856e-07,-0.223003871903342,3
5516,1.93853808045571e-06,0.212790352601682,3
5518,4.94226000846184e-07,-0.200863914675573,3
5524,0.000877887732458455,-0.147498174723568,3
5552,4.35351940235523e-26,-0.610134403010605,3
5562,3.32138728800117e-06,0.202636985892136,3
5567,2.33662532342615e-09,0.257332735200996,3
5573,0.000888985244459644,-0.147147370994677,3
5575,2.17864905936208e-08,0.558965306960086,3
5576,0.000402670419244238,0.156672528123727,3
5594,1.0044652078136e-07,0.201422003343809,3
5598,2.54574677155495e-08,-0.33615902832855,3
5604,7.35036587821551e-06,0.204140850987411,3
5627,1.25498440887149e-10,-0.291689132674436,3
5651,0.000164860544967109,-0.181391609440057,3
5654,1.50670951003407e-21,-0.372097671684412,3
5699,3.5197577716492e-12,-0.349739729422412,3
5720,1.35478089705178e-06,-0.210402409855512,3
5721,8.34074530923501e-07,-0.22676570660387,3
5725,0.00137881765993776,0.137615100623551,3
5728,3.29435613264929e-17,-0.332176225304756,3
5732,8.98490315658796e-13,-1.32196290646941,3
5738,3.71285050526368e-32,-0.514133746780891,3
5763,1.68081682580946e-08,-0.204948594993613,3
5768,3.74145472910943e-07,0.187642047725042,3
5787,3.23811606250094e-10,-0.556973160225444,3
5791,2.28307666460295e-06,-0.51550925035523,3
5796,1.94957359849886e-06,-0.202586813949382,3
5797,5.27768282462489e-05,0.184772773509715,3
5801,8.13955589356196e-05,0.4724184521533,3
5802,3.69315439366272e-06,0.240430675494942,3
5806,7.3556061783349e-08,0.225825777411227,3
5819,1.30145081516321e-07,0.235727750289124,3
5829,3.45985991650152e-09,0.240056402583683,3
5832,8.30580445631623e-08,-0.256632893673752,3
5833,1.04788332638478e-27,-0.450152189362799,3
5859,0.000525716949751514,-0.152000408772308,3
5860,4.96033933201885e-05,-0.180390395748068,3
5861,0.000172142855874632,-0.146894352326122,3
5862,0.000518000757279492,-0.154280585346705,3
5865,2.06377039528335e-10,0.352600361363081,3
5873,0.000543969092170018,-0.16295762824926,3
5874,2.04436109537248e-49,-0.5936556183358,3
5903,0.00106687073636575,0.153104071360657,3
5916,1.68592428584282e-09,-0.332088297829146,3
5920,3.97707265254356e-14,-1.16284373533353,3
5971,1.26003701190723e-08,0.250075990445568,3
5973,5.14009842387358e-51,0.737421305108014,3
6016,7.71657388895691e-44,0.635686031553436,3
6049,2.24829524012183e-09,0.263058907007301,3
6091,1.50049653506011e-06,-0.287912752579504,3
6120,3.49353493145891e-06,-0.204758630017914,3
6128,0.00559486540941835,-0.117171647946312,2
6166,0.000237989105979185,-0.174633892250451,3
6195,1.72815056452536e-06,0.342674820600267,3
6236,3.50787868139012e-09,0.26665233102765,3
6237,1.00875907172782e-06,-0.217062289017433,3
6240,3.41418270189831e-17,-0.488558985384231,3
6251,3.69804637757114e-05,-0.188127179495405,3
6274,5.00430135716557e-08,-0.741450558358996,3
6277,1.56163210255625e-06,-0.205911473348645,3
6281,2.61912287472328e-05,-0.174227713146392,3
6282,1.87569675746166e-07,-0.204954453083445,3
6299,1.00224558560287e-15,-0.349107327082554,3
6307,2.78150277108852e-30,-0.442588003810545,3
6319,9.67028482704982e-122,-0.770044558386886,3
6322,7.91321136754891e-07,0.262673129416709,3
6334,4.66083154694476e-08,0.397755618609746,3
6342,7.27868041313479e-07,-0.223258846886736,3
6347,1.84341416566757e-23,-1.84907120458145,3
6374,2.95978786573458e-08,0.552147142425444,3
6383,6.96647701976565e-44,-0.563813396641936,3
6385,0.000103972091321356,-0.185242840904682,3
6386,3.22498066941684e-05,-0.143151895050139,3
6389,4.31542285778509e-08,-0.252225992142157,3
6400,0.000288142357546002,0.134652154955372,2
6444,5.89653372317173e-15,-1.75463667904039,3
6451,1.29778542329588e-23,-0.454370104728898,3
6461,8.56643553845779e-08,0.308657648426441,3
6464,7.59188621184454e-07,0.176223471140191,3
6472,3.67913159183352e-06,0.174572956236234,3
6498,1.87502000463183e-06,0.260286669812054,3
6507,4.00362555468932e-13,-0.572396636508146,3
6513,1.2934862464881e-13,0.332040296193237,3
6515,0.00221187397612479,-0.153002545792023,3
6520,4.35670036892085e-47,0.522421152598149,3
6533,7.27219602069276e-27,0.438104959865216,3
6548,0.000397642943080027,0.156103771526226,3
6566,3.25975403452502e-07,0.197073968754794,3
6574,7.77606940229537e-08,0.184250522092136,3
6576,2.19585630347588e-07,-0.218769707989356,3
6586,2.38235877247822e-26,0.390849244055172,3
6591,7.11272802390184e-20,-0.398915048375698,3
6609,3.00708827759158e-07,-0.244804160120555,3
6613,2.6334493310466e-09,-0.26112747337441,3
6616,2.04942326663289e-06,-0.861726481574059,3
6617,2.68253976282968e-67,0.737261163045036,3
6623,8.35704151883403e-14,1.94620680826379,3
6624,1.46057117846233e-08,-0.399280094731342,3
6640,3.84374575032947e-13,-0.301346659384788,3
6641,4.31944626242388e-15,-0.334107334018694,3
6648,5.44834783013553e-55,-0.551985586410171,3
6678,2.62517885931616e-46,-0.702913475609572,3
6695,1.15206724142242e-09,-0.303869614858676,3
6696,8.68305545405749e-13,0.263397888151647,3
6703,9.17142769648658e-64,0.808513358997812,3
6713,5.62280558087458e-38,-0.513086597624936,3
6714,4.48636468447872e-43,0.551722538710846,3
6715,2.12930980905984e-07,-0.351208923384304,3
6717,1.81739673839831e-06,-0.207862879723753,3
6720,4.50991951592495e-14,-0.277914323678384,3
6721,4.96191567603484e-06,-0.176808252734924,3
6772,1.81679239602969e-13,-0.315141628892967,3
6789,0.000121001543127411,0.174575995682827,3
6836,0.00417719376609563,0.121357117924533,2
6867,2.01780395760578e-05,0.184998295516941,3
6868,1.46635411417641e-30,0.46734899313876,3
6888,3.10548822913674e-05,0.18798748291509,3
6890,1.99145926378779e-05,-0.231169276326225,3
6892,1.13832530309729e-08,-0.275799315566199,3
6907,2.78372405268418e-10,0.248018834988007,3
6909,1.08931385454402e-08,0.468076559142936,3
6913,1.15472367295265e-07,-0.24344503610112,3
6925,5.98292920531923e-08,-0.627293894309003,3
6932,5.15855823702256e-19,-0.381296219419282,3
6935,8.2333157475724e-08,0.306688971023839,3
6938,0.000557736861920026,0.159081676166025,3
6944,4.74864702986186e-07,0.24868803623836,3
6993,1.14228125926065e-08,-0.270139390681057,3
7005,1.21002314404496e-05,0.355194243682467,3
7009,3.4085315718397e-07,0.166675511330153,3
7025,6.24569314150503e-21,-0.859098296218425,3
7027,6.21291683285037e-07,0.2226787391086,3
7042,3.41286903547304e-45,-0.873307529556359,3
7045,5.59735823905627e-48,-0.576897049680862,3
7051,3.92135114515312e-15,1.11894553652562,3
7052,5.99565436770658e-72,-0.850453060326038,3
7058,2.64572196838508e-33,-0.514925918415873,3
7059,9.31999341505144e-07,-0.254418993372558,3
7076,2.31289004875712e-07,0.216031964510216,3
7077,7.6310570282357e-18,-0.30723729871327,3
7078,3.88670611218792e-43,-0.605667843254526,3
7082,8.59585957865622e-09,0.241510057774093,3
7087,4.64948873412751e-06,0.509131462394263,3
7095,0.00283479245090008,0.13695758848425,2
7098,1.2960662138246e-14,-0.998446984145429,3
7102,1.26242473162802e-06,0.672042778784165,3
7107,1.62239685828535e-06,0.362170080076985,3
7114,6.43550739366324e-41,-0.463055765602151,3
7127,3.22418715991256e-05,-0.199732760136484,3
7128,3.95790204507857e-16,-0.459771682518427,3
7130,1.10927163711073e-13,-0.601082025811682,3
7167,1.59329702414788e-10,-0.222197962010197,3
7168,2.05651320752562e-50,-0.624466656418146,3
7171,1.17478863583621e-23,-0.31476411094837,3
7184,3.98796460684072e-34,0.364442978998327,3
7187,7.14883137810252e-12,0.285384063025489,3
7190,2.18051534004275e-06,0.410438280121737,3
7262,1.07131568163708e-12,0.324100960848159,3
7263,5.24937730387194e-10,0.565601833096421,3
7291,1.94275392833657e-35,-0.667398773175152,3
7295,1.48330918394479e-13,0.288204014218709,3
7296,8.41132981455005e-77,0.606284034214732,3
7316,5.89963075410437e-19,0.295832926697895,3
7318,2.17733483120841e-13,-0.457964433707611,3
7325,1.24899904554444e-12,-0.39528626497225,3
7328,1.76230605646789e-57,0.520312295245469,3
7343,2.16372291318459e-08,-0.254438091226308,3
7345,0.000740741338801067,0.13022953393679,2
7347,1.23990704939445e-06,0.257748445068541,3
7353,8.81990153158047e-06,-0.215068363880417,3
7357,1.17582503176609e-23,0.39747947559803,3
7358,4.84160674696192e-23,0.465768719991628,3
7378,1.54989729206305e-33,0.470154823298654,3
7384,0.000751196435564926,0.145162782498703,3
7385,2.60551421485167e-05,-0.181892730265619,3
7414,0.000161286986988217,-0.156131661247861,3
7422,4.45032855715181e-13,-0.283057867914021,3
7424,2.41478203173119e-40,-0.727071767297202,3
7425,7.17628696075803e-14,0.398261666221569,3
7430,1.58471590219714e-25,0.492435153199345,3
7431,1.40485851279843e-21,-0.279636332472918,3
7439,1.75547502151713e-17,0.282151367324613,3
7450,2.46738741595667e-06,-1.21803313808229,3
7474,3.48998965021562e-20,-0.444989698211621,3
7534,0.00323032859176173,-0.114204726649827,2
7706,0.000355480045029699,0.144693747431023,3
7732,2.92332816906444e-38,-0.808471230798011,3
7771,8.60606077360101e-07,-0.635584759049342,3
7786,4.12981699648372e-06,-0.21384494348179,3
7846,4.09813266920645e-08,-0.292878007993885,3
7849,3.99393386194854e-54,1.04492464140911,3
7857,1.52485861307581e-07,-1.01824626458653,3
7869,5.28501078254555e-08,0.381800475320405,3
7873,1.93011925290842e-14,0.288688320791517,3
7905,8.86035015396608e-05,-0.194466363223368,3
7916,9.83938306922564e-06,0.18881495958279,3
7975,1.13690001344182e-09,0.292112922719922,3
7980,8.46622904094637e-33,0.443104563963032,3
7991,1.53418103217983e-43,1.36068503582584,3
8031,1.07116527910276e-08,-0.22179389701265,3
8061,1.93856129016129e-108,0.922648912670458,3
8085,2.28925073151376e-07,0.258174822680993,3
8140,8.08823295901095e-06,0.160678934268263,3
8202,1.15174969546814e-20,0.371722186782958,3
8216,1.39287976185084e-09,-0.294648932113117,3
8237,1.58577541185806e-34,0.522499511394778,3
8394,0.000204063640385982,0.18217009739812,3
8396,2.72948439978711e-07,-0.221686504843555,3
8406,1.26665878607559e-26,-0.451879289597541,3
8407,2.03196009299206e-22,-0.365371282810649,3
8408,1.37418814563562e-13,-0.334239341877117,3
8411,1.10961882884394e-12,-0.445403472364545,3
8412,8.40124489542135e-07,0.345936554421874,3
8420,6.46301220030031e-07,0.278239687060074,3
8443,2.70120072011419e-06,-0.211054719060682,3
8450,8.81322788902705e-07,-0.229316222785404,3
8452,3.30027577830296e-17,0.340435808692722,3
8473,2.95265467441376e-05,-0.231349204076888,3
8480,9.44799050226735e-10,0.267692776502487,3
8501,9.82112210045168e-11,0.710311075764202,3
8503,2.95643804089887e-07,-0.354238100502636,3
8505,6.9489985933693e-16,0.324483559050152,3
8506,2.23614711646692e-11,-0.389476586931447,3
8508,4.65754955230837e-08,-0.235389554454419,3
8509,6.03845553753055e-07,0.339098939519402,3
8531,2.78381088956866e-11,0.252052650598286,3
8544,8.8214238440118e-19,0.463270761636075,3
8553,1.8971482754173e-07,-0.266161376268115,3
8566,1.58026862039236e-10,-0.241855895716964,3
8570,3.93170806760541e-11,0.256417199754305,3
8574,3.3642714653807e-09,-0.269721990402441,3
8601,2.26509545993153e-06,0.262866529742058,3
8604,3.05043411243098e-18,-0.485548178189343,3
8605,2.6542912729128e-06,0.416292042287825,3
8607,4.78537868929143e-06,0.200120775069514,3
8609,3.36953897807454e-18,-0.409416865556958,3
8613,3.97752176300049e-15,-0.356789930197921,3
8614,6.73974855301064e-56,0.583686074213661,3
8618,8.66856835048082e-71,-0.841027697813536,3
8629,3.16671950236676e-10,-0.441108943043855,3
8644,1.91751347717986e-13,0.49187856622413,3
8677,6.99429208178093e-17,-0.35261834411537,3
8714,1.98956438627411e-26,0.473749246507358,3
8721,0.00470986482860245,0.133903256276376,2
8728,6.78480268410722e-10,-0.74156152484684,3
8731,3.30826333579512e-07,0.215326136397762,3
8764,4.44387386416812e-05,0.190443111897255,3
8775,0.00136078757770886,0.141529652727242,3
8793,6.2222467111286e-14,0.398804538034866,3
8795,2.20280488329125e-07,0.18641058581644,3
8815,2.67458581348299e-06,-0.212046714464818,3
8821,5.59410561762448e-09,0.356024025559817,3
8828,0.000116725774798776,-0.148574724976997,3
8863,1.61957209091105e-05,-0.256463210001505,3
8870,2.40386280562589e-30,0.470140483086597,3
8877,7.9112604127642e-35,0.564111891758504,3
8878,1.22401468756495e-76,0.601999278847364,3
8895,2.01413118832254e-07,-0.215999960145288,3
8907,1.1857657595871e-06,-0.209100500513957,3
8933,1.15269105225539e-11,-0.28728817414749,3
8934,4.98141997943737e-05,0.187566917497739,3
8935,0.000494880432941994,-0.161611902001817,3
8942,3.42840087467473e-29,-0.388715961749571,3
8971,1.08769716031125e-11,0.287935077057308,3
8974,7.77096482310763e-16,-0.286113753057006,3
8996,6.29028652609725e-07,-0.341987214882323,3
9019,0.00114944388268252,-0.164686475174873,3
9021,7.02983045182398e-10,-0.533271609158707,3
9023,1.31211210181249e-16,-0.553898649019211,3
9037,1.2458347918774e-23,-0.964515885579018,3
9043,0.000236609367333315,-0.160022665256126,3
9052,2.58798294774955e-12,0.291531727595665,3
9061,4.55854739613293e-09,-0.251893323816392,3
9064,2.94823966544633e-18,-0.511024784502197,3
9069,1.12623707237584e-08,0.258490590715367,3
9076,2.7556444533366e-08,0.329299946721206,3
9077,2.84333421417682e-11,0.490589157900701,3
9093,1.24905170881724e-07,0.26327368314667,3
9096,3.66075491331667e-16,-0.583019858197752,3
9101,0.000590126189066823,0.163565128371893,3
9123,3.94511952980745e-07,0.234904165734863,3
9127,9.20089502398326e-10,-0.315832189802599,3
9129,3.94101667603845e-06,0.212787103583733,3
9136,5.76667412255918e-10,0.390469247991661,3
9148,3.33995317440706e-17,1.46362944475783,3
9168,5.5946110699694e-34,-0.395095798217517,3
9180,0.000739623051254552,-0.166027559341707,3
9194,2.29649984825921e-15,-0.386076061152697,3
9201,1.3514162677388e-37,-0.597351588248277,3
9240,8.85365310113641e-11,-0.263850615514347,3
9242,0.00264281650510128,0.137968604039569,2
9246,0.000109141861624453,-0.190840055184356,3
9249,4.71681482259817e-83,-0.884435793090784,3
9263,9.97382897129e-06,0.227231779004197,3
9270,1.49129737273517e-09,-0.256169656454124,3
9289,7.36223850947224e-08,0.199392236258469,3
9315,2.50488122596462e-13,-0.721566816120283,3
9341,8.6186146085156e-05,-0.164521834983858,3
9351,3.63831351212516e-07,0.891005503372429,3
9353,8.81752405155643e-11,0.93248762192223,3
9369,5.75330063502626e-18,0.550488957499447,3
9379,5.38370017521739e-20,0.407002325286595,3
9388,4.89876964777227e-12,-0.406962207935887,3
9398,2.73239275856214e-16,-0.554980533974379,3
9414,9.49490821230446e-08,-0.258093296730196,3
9415,8.11294138090373e-12,-0.312577856897069,3
9455,1.33381315743976e-07,-0.248465226599065,3
9459,9.24796817211606e-09,-0.245347428280701,3
9469,7.98921286830974e-13,-0.459319896348362,3
9498,2.48087036869565e-11,-0.473998262321866,3
9500,1.22602105407212e-11,-0.365250912056413,3
9510,5.06779096895336e-16,0.390386504357955,3
9513,3.31616996194225e-06,0.211183244625919,3
9516,5.40564238527216e-06,-0.193992185951619,3
9518,1.35953460838972e-82,0.650736853753498,3
9519,0.000141170448988862,0.303735414927069,3
9531,1.92336519099275e-31,0.457516858693296,3
9536,1.08457900287839e-115,-1.05730901742317,3
9546,1.95184055495193e-06,0.338018550779453,3
9554,2.25130625691519e-09,-0.220815224883277,3
9559,0.000183959325947139,0.153555268288688,3
9564,3.78389144669787e-07,0.218881693045046,3
9570,1.80695309852586e-06,0.219770021344458,3
9572,4.16984236349043e-14,0.335673541898222,3
9575,6.52436817228408e-06,0.203888795778175,3
9589,1.19694137160479e-62,-0.658737404357651,3
9590,1.95327526551562e-06,0.193033602553143,3
9601,3.62365264050926e-21,0.3186397995726,3
9645,3.6092806271113e-17,0.283930940676496,3
9649,1.02546387869242e-06,-0.457118236587171,3
9652,1.02650435162581e-05,-0.190502471321746,3
9659,7.61880624183994e-11,-0.282234393791644,3
9663,6.98776594704783e-26,0.436503949015613,3
9672,6.85108987246525e-18,0.4468229739046,3
9687,5.8422773456224e-08,0.265691793829116,3
9693,0.00103754314492138,0.164192294631442,3
9697,3.74883662731882e-07,-0.217548126838046,3
9723,7.13405454040137e-16,1.15122539124764,3
9741,0.000763576017621378,-0.137016330884892,2
9748,1.71959339980679e-06,0.212829770035452,3
9783,4.0547821669092e-10,-0.241946965951343,3
9786,1.45100725750496e-07,0.332575012878482,3
9788,1.16893132683851e-35,-0.592837542331736,3
9805,5.94155925307648e-23,0.357994041539837,3
9817,2.39784040542309e-11,0.285838957086151,3
9818,1.99712036890616e-06,0.235282694978106,3
9820,8.12333722343021e-07,-0.258636323505313,3
9821,0.00167215865419726,0.15189584704355,3
9829,5.17192528198979e-47,0.604709641570985,3
9832,4.11161179849253e-14,-0.317109855228669,3
9839,0.000832351039182267,-0.164790729278677,3
9842,6.39245622027712e-07,0.232716781088575,3
9848,3.31464115715307e-07,0.221299889145257,3
9852,6.81633203017081e-06,-0.339859716919381,3
9853,1.61488178948229e-24,0.440690556229051,3
9858,2.22061849833245e-12,0.344300648497987,3
9874,5.79623517232818e-10,0.24528945901547,3
9882,6.76218750930312e-31,-0.812349830533384,3
9886,1.45401452879098e-08,-0.592768424711968,3
9890,1.45090964722056e-32,-0.492811618677794,3
9900,2.71388751419335e-14,-0.293701848212307,3
9917,0.000140095936037691,-0.18064299141595,3
9921,0.000104668215079641,0.151108051533247,3
9923,6.02246287471463e-11,0.309207842486498,3
9935,1.93324081398663e-19,-0.760544087232735,3
9956,1.39432856969748e-06,0.655349630548818,3
9961,0.00361638003136637,-0.129691925329886,2
9969,2.0741518490638e-06,0.21165850231243,3
9975,1.84843191611744e-21,0.337146400553732,3
10007,7.32292633522985e-11,0.273668454105833,3
10013,4.2207564903341e-06,-0.245386966612013,3
10014,2.0994857133178e-07,-0.283123569441738,3
10019,1.70399938584359e-06,0.190235337805207,3
10046,2.0856890650884e-09,-0.775865794820957,3
10051,1.85026218714632e-07,-0.301482961131063,3
10060,5.28049733780784e-12,0.49865112180783,3
10082,1.31331043856822e-39,-0.605711245605204,3
10085,8.58323144479947e-05,-0.209306786150433,3
10090,7.83188534619871e-06,0.207475698114075,3
10092,0.00058110166858141,-0.161491983546116,3
10095,2.97219287053428e-06,0.191918215997847,3
10099,6.33853079883414e-09,0.227993027432492,3
10105,1.2778569331289e-36,0.557682494589636,3
10106,0.000915045309624451,-0.139218652789672,3
10123,2.60223355888152e-27,-0.43412603714694,3
10128,0.000593236305102135,0.142710659234777,3
10135,2.07439465247156e-29,0.344298929079443,3
10204,7.7427824167179e-05,-0.204874429755288,3
10237,0.000925627183391683,0.178437085914516,3
10263,0.000145825419575973,0.175915372935963,3
10270,4.39673020411034e-06,0.27141234680275,3
10289,4.24236863148898e-06,0.223702197847848,3
10290,5.0930199826793e-11,-0.324950022978962,3
10312,3.27977751995783e-16,-0.320435650273506,3
10314,5.330916901508e-05,-0.185127865026683,3
10317,2.15740773255083e-10,0.851110657121365,3
10346,7.56956341218585e-25,-0.444072740338175,3
10370,1.69016122948706e-07,-0.466997123144869,3
10371,6.22938382004173e-09,0.477246032035774,3
10381,1.90252113189546e-32,-0.568909087754909,3
10384,2.33596128326222e-12,-0.584544566116469,3
10395,7.06802544576469e-09,0.247542097916232,3
10398,2.08311045332183e-19,-0.318832423449749,3
10404,3.25431322187967e-15,-0.396783333433173,3
10419,6.16651040427656e-09,0.301003132656885,3
10422,3.48678121208618e-09,-0.295333415438437,3
10425,3.71680426482187e-15,0.322174693387543,3
10435,1.41844106239077e-07,0.407871812837879,3
10437,3.6752152918305e-27,0.472719868953864,3
10451,1.54379438544601e-11,-0.765712524449491,3
10452,8.7329074958439e-13,0.317644823417135,3
10457,0.000718263637657473,-0.126695422793745,2
10458,2.49388547029992e-07,0.231425434388153,3
10477,5.45487883740605e-12,-0.299451770964738,3
10505,4.99527839207081e-06,-0.253878006185902,3
10512,1.92537387003323e-24,-0.450331960630014,3
10525,5.86586029278359e-12,0.222920312381317,3
10550,1.9532524694619e-12,-0.284755323387207,3
10564,0.00443015792712118,0.13351449554027,2
10570,5.06817493961696e-14,0.531213770699518,3
10576,0.000628210855402662,0.154565822309766,3
10589,1.35248073594703e-09,0.279638862915126,3
10602,0.00530529503580938,0.135889361622628,2
10608,7.29653403934765e-09,-0.380531038112709,3
10609,4.88888654254843e-07,-0.332785193590292,3
10611,3.81255825172925e-06,-0.20030565471068,3
10617,3.55299341238347e-06,0.214462416026906,3
10623,3.04736513081309e-17,0.405242352160269,3
10626,3.0316031977001e-58,0.654407207287536,3
10630,2.42232813739412e-34,-0.685725964564681,3
10634,7.72328459213808e-08,-0.302877400230004,3
10644,1.14639918626676e-08,0.258164262770454,3
